2016-04-14 17:56:35 INFO  OrarCLI:120 - Run abstraction with konclude
2016-04-14 17:56:59 INFO  JenaMultipleABoxesStreamReader:80 - ABox 331:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University44_10.owl
2016-04-14 17:56:59 INFO  JenaMultipleABoxesStreamReader:80 - ABox 332:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University3_1.owl
2016-04-14 17:56:59 INFO  JenaMultipleABoxesStreamReader:80 - ABox 333:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University49_10.owl
2016-04-14 17:56:59 INFO  JenaMultipleABoxesStreamReader:80 - ABox 334:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University8_6.owl
2016-04-14 17:56:59 INFO  JenaMultipleABoxesStreamReader:80 - ABox 335:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University9_3.owl
2016-04-14 17:56:59 INFO  JenaMultipleABoxesStreamReader:80 - ABox 336:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University26_4.owl
2016-04-14 17:56:59 INFO  JenaMultipleABoxesStreamReader:80 - ABox 337:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University6_11.owl
2016-04-14 17:56:59 INFO  JenaMultipleABoxesStreamReader:80 - ABox 338:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University12_5.owl
2016-04-14 17:57:00 INFO  JenaMultipleABoxesStreamReader:80 - ABox 339:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University27_11.owl
2016-04-14 17:57:00 INFO  JenaMultipleABoxesStreamReader:80 - ABox 340:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University21_3.owl
2016-04-14 17:57:00 INFO  JenaMultipleABoxesStreamReader:80 - ABox 341:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University41_1.owl
2016-04-14 17:57:00 INFO  JenaMultipleABoxesStreamReader:80 - ABox 342:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University48_17.owl
2016-04-14 17:57:00 INFO  JenaMultipleABoxesStreamReader:80 - ABox 343:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University7_2.owl
2016-04-14 17:57:00 INFO  JenaMultipleABoxesStreamReader:80 - ABox 344:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University22_16.owl
2016-04-14 17:57:00 INFO  JenaMultipleABoxesStreamReader:80 - ABox 345:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University33_16.owl
2016-04-14 17:57:00 INFO  JenaMultipleABoxesStreamReader:80 - ABox 346:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University0_13.owl
2016-04-14 17:57:00 INFO  JenaMultipleABoxesStreamReader:80 - ABox 347:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University6_5.owl
2016-04-14 17:57:00 INFO  JenaMultipleABoxesStreamReader:80 - ABox 348:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University47_3.owl
2016-04-14 17:57:00 INFO  JenaMultipleABoxesStreamReader:80 - ABox 349:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University1_0.owl
2016-04-14 17:57:00 INFO  JenaMultipleABoxesStreamReader:80 - ABox 350:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University25_0.owl
2016-04-14 17:57:00 INFO  JenaMultipleABoxesStreamReader:80 - ABox 351:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University24_3.owl
2016-04-14 17:57:00 INFO  JenaMultipleABoxesStreamReader:80 - ABox 352:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University15_17.owl
2016-04-14 17:57:00 INFO  JenaMultipleABoxesStreamReader:80 - ABox 353:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University0_3.owl
2016-04-14 17:57:00 INFO  JenaMultipleABoxesStreamReader:80 - ABox 354:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University30_9.owl
2016-04-14 17:57:01 INFO  JenaMultipleABoxesStreamReader:80 - ABox 355:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University14_6.owl
2016-04-14 17:57:01 INFO  JenaMultipleABoxesStreamReader:80 - ABox 356:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University35_19.owl
2016-04-14 17:57:01 INFO  JenaMultipleABoxesStreamReader:80 - ABox 357:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University17_7.owl
2016-04-14 17:57:01 INFO  JenaMultipleABoxesStreamReader:80 - ABox 358:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University45_3.owl
2016-04-14 17:57:01 INFO  JenaMultipleABoxesStreamReader:80 - ABox 359:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University47_22.owl
2016-04-14 17:57:01 INFO  JenaMultipleABoxesStreamReader:80 - ABox 360:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University29_1.owl
2016-04-14 17:57:01 INFO  JenaMultipleABoxesStreamReader:80 - ABox 361:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University29_14.owl
2016-04-14 17:57:01 INFO  JenaMultipleABoxesStreamReader:80 - ABox 362:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University24_14.owl
2016-04-14 17:57:01 INFO  JenaMultipleABoxesStreamReader:80 - ABox 363:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University44_15.owl
2016-04-14 17:57:01 INFO  JenaMultipleABoxesStreamReader:80 - ABox 364:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University30_8.owl
2016-04-14 17:57:01 INFO  JenaMultipleABoxesStreamReader:80 - ABox 365:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University38_10.owl
2016-04-14 17:57:02 INFO  JenaMultipleABoxesStreamReader:80 - ABox 366:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University6_10.owl
2016-04-14 17:57:02 INFO  JenaMultipleABoxesStreamReader:80 - ABox 367:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University43_7.owl
2016-04-14 17:57:02 INFO  JenaMultipleABoxesStreamReader:80 - ABox 368:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University30_19.owl
2016-04-14 17:57:02 INFO  JenaMultipleABoxesStreamReader:80 - ABox 369:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University19_11.owl
2016-04-14 17:57:02 INFO  JenaMultipleABoxesStreamReader:80 - ABox 370:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University5_1.owl
2016-04-14 17:57:02 INFO  JenaMultipleABoxesStreamReader:80 - ABox 371:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University11_11.owl
2016-04-14 17:57:02 INFO  JenaMultipleABoxesStreamReader:80 - ABox 372:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University46_8.owl
2016-04-14 17:57:02 INFO  JenaMultipleABoxesStreamReader:80 - ABox 373:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University46_14.owl
2016-04-14 17:57:02 INFO  JenaMultipleABoxesStreamReader:80 - ABox 374:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University32_9.owl
2016-04-14 17:57:02 INFO  JenaMultipleABoxesStreamReader:80 - ABox 375:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University10_5.owl
2016-04-14 17:57:02 INFO  JenaMultipleABoxesStreamReader:80 - ABox 376:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University42_12.owl
2016-04-14 17:57:02 INFO  JenaMultipleABoxesStreamReader:80 - ABox 377:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University27_0.owl
2016-04-14 17:57:02 INFO  JenaMultipleABoxesStreamReader:80 - ABox 378:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University3_0.owl
2016-04-14 17:57:02 INFO  JenaMultipleABoxesStreamReader:80 - ABox 379:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University49_4.owl
2016-04-14 17:57:02 INFO  JenaMultipleABoxesStreamReader:80 - ABox 380:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University16_7.owl
2016-04-14 17:57:03 INFO  JenaMultipleABoxesStreamReader:80 - ABox 381:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University19_8.owl
2016-04-14 17:57:03 INFO  JenaMultipleABoxesStreamReader:80 - ABox 382:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University33_11.owl
2016-04-14 17:57:03 INFO  JenaMultipleABoxesStreamReader:80 - ABox 383:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University43_2.owl
2016-04-14 17:57:03 INFO  JenaMultipleABoxesStreamReader:80 - ABox 384:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University20_12.owl
2016-04-14 17:57:03 INFO  JenaMultipleABoxesStreamReader:80 - ABox 385:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University4_5.owl
2016-04-14 17:57:03 INFO  JenaMultipleABoxesStreamReader:80 - ABox 386:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University41_6.owl
2016-04-14 17:57:03 INFO  JenaMultipleABoxesStreamReader:80 - ABox 387:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University28_5.owl
2016-04-14 17:57:03 INFO  JenaMultipleABoxesStreamReader:80 - ABox 388:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University44_7.owl
2016-04-14 17:57:03 INFO  JenaMultipleABoxesStreamReader:80 - ABox 389:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University31_12.owl
2016-04-14 17:57:03 INFO  JenaMultipleABoxesStreamReader:80 - ABox 390:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University18_14.owl
2016-04-14 17:57:03 INFO  JenaMultipleABoxesStreamReader:80 - ABox 391:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University26_19.owl
2016-04-14 17:57:03 INFO  JenaMultipleABoxesStreamReader:80 - ABox 392:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University3_2.owl
2016-04-14 17:57:03 INFO  JenaMultipleABoxesStreamReader:80 - ABox 393:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University6_4.owl
2016-04-14 17:57:03 INFO  JenaMultipleABoxesStreamReader:80 - ABox 394:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University3_14.owl
2016-04-14 17:57:03 INFO  JenaMultipleABoxesStreamReader:80 - ABox 395:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University5_14.owl
2016-04-14 17:57:04 INFO  JenaMultipleABoxesStreamReader:80 - ABox 396:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University27_2.owl
2016-04-14 17:57:04 INFO  JenaMultipleABoxesStreamReader:80 - ABox 397:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University38_13.owl
2016-04-14 17:57:04 INFO  JenaMultipleABoxesStreamReader:80 - ABox 398:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University16_14.owl
2016-04-14 17:57:04 INFO  JenaMultipleABoxesStreamReader:80 - ABox 399:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University33_15.owl
2016-04-14 17:57:04 INFO  JenaMultipleABoxesStreamReader:80 - ABox 400:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University35_15.owl
2016-04-14 17:57:04 INFO  JenaMultipleABoxesStreamReader:80 - ABox 401:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University46_5.owl
2016-04-14 17:57:04 INFO  JenaMultipleABoxesStreamReader:80 - ABox 402:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University13_16.owl
2016-04-14 17:57:04 INFO  JenaMultipleABoxesStreamReader:80 - ABox 403:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University0_0.owl
2016-04-14 17:57:04 INFO  JenaMultipleABoxesStreamReader:80 - ABox 404:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University18_8.owl
2016-04-14 17:57:04 INFO  JenaMultipleABoxesStreamReader:80 - ABox 405:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University24_0.owl
2016-04-14 17:57:04 INFO  JenaMultipleABoxesStreamReader:80 - ABox 406:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University19_24.owl
2016-04-14 17:57:04 INFO  JenaMultipleABoxesStreamReader:80 - ABox 407:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University46_18.owl
2016-04-14 17:57:04 INFO  JenaMultipleABoxesStreamReader:80 - ABox 408:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University23_3.owl
2016-04-14 17:57:04 INFO  JenaMultipleABoxesStreamReader:80 - ABox 409:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University25_10.owl
2016-04-14 17:57:04 INFO  JenaMultipleABoxesStreamReader:80 - ABox 410:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University43_3.owl
2016-04-14 17:57:05 INFO  JenaMultipleABoxesStreamReader:80 - ABox 411:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University14_9.owl
2016-04-14 17:57:05 INFO  JenaMultipleABoxesStreamReader:80 - ABox 412:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University42_6.owl
2016-04-14 17:57:05 INFO  JenaMultipleABoxesStreamReader:80 - ABox 413:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University48_18.owl
2016-04-14 17:57:05 INFO  JenaMultipleABoxesStreamReader:80 - ABox 414:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University31_23.owl
2016-04-14 17:57:05 INFO  JenaMultipleABoxesStreamReader:80 - ABox 415:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University21_2.owl
2016-04-14 17:57:05 INFO  JenaMultipleABoxesStreamReader:80 - ABox 416:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University41_2.owl
2016-04-14 17:57:05 INFO  JenaMultipleABoxesStreamReader:80 - ABox 417:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University1_1.owl
2016-04-14 17:57:05 INFO  JenaMultipleABoxesStreamReader:80 - ABox 418:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University17_20.owl
2016-04-14 17:57:05 INFO  JenaMultipleABoxesStreamReader:80 - ABox 419:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University11_7.owl
2016-04-14 17:57:05 INFO  JenaMultipleABoxesStreamReader:80 - ABox 420:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University25_1.owl
2016-04-14 17:57:05 INFO  JenaMultipleABoxesStreamReader:80 - ABox 421:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University44_4.owl
2016-04-14 17:57:05 INFO  JenaMultipleABoxesStreamReader:80 - ABox 422:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University8_12.owl
2016-04-14 17:57:05 INFO  JenaMultipleABoxesStreamReader:80 - ABox 423:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University9_6.owl
2016-04-14 17:57:05 INFO  JenaMultipleABoxesStreamReader:80 - ABox 424:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University49_7.owl
2016-04-14 17:57:05 INFO  JenaMultipleABoxesStreamReader:80 - ABox 425:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University40_5.owl
2016-04-14 17:57:05 INFO  JenaMultipleABoxesStreamReader:80 - ABox 426:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University14_10.owl
2016-04-14 17:57:06 INFO  JenaMultipleABoxesStreamReader:80 - ABox 427:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University44_14.owl
2016-04-14 17:57:06 INFO  JenaMultipleABoxesStreamReader:80 - ABox 428:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University13_9.owl
2016-04-14 17:57:06 INFO  JenaMultipleABoxesStreamReader:80 - ABox 429:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University22_2.owl
2016-04-14 17:57:06 INFO  JenaMultipleABoxesStreamReader:80 - ABox 430:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University1_10.owl
2016-04-14 17:57:06 INFO  JenaMultipleABoxesStreamReader:80 - ABox 431:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University24_15.owl
2016-04-14 17:57:06 INFO  JenaMultipleABoxesStreamReader:80 - ABox 432:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University27_14.owl
2016-04-14 17:57:06 INFO  JenaMultipleABoxesStreamReader:80 - ABox 433:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University41_5.owl
2016-04-14 17:57:06 INFO  JenaMultipleABoxesStreamReader:80 - ABox 434:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University26_1.owl
2016-04-14 17:57:06 INFO  JenaMultipleABoxesStreamReader:80 - ABox 435:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University31_11.owl
2016-04-14 17:57:06 INFO  JenaMultipleABoxesStreamReader:80 - ABox 436:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University2_1.owl
2016-04-14 17:57:06 INFO  JenaMultipleABoxesStreamReader:80 - ABox 437:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University7_5.owl
2016-04-14 17:57:06 INFO  JenaMultipleABoxesStreamReader:80 - ABox 438:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University16_11.owl
2016-04-14 17:57:06 INFO  JenaMultipleABoxesStreamReader:80 - ABox 439:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University23_0.owl
2016-04-14 17:57:06 INFO  JenaMultipleABoxesStreamReader:80 - ABox 440:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University35_18.owl
2016-04-14 17:57:06 INFO  JenaMultipleABoxesStreamReader:80 - ABox 441:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University15_19.owl
2016-04-14 17:57:06 INFO  JenaMultipleABoxesStreamReader:80 - ABox 442:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University36_10.owl
2016-04-14 17:57:06 INFO  JenaMultipleABoxesStreamReader:80 - ABox 443:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University19_9.owl
2016-04-14 17:57:07 INFO  JenaMultipleABoxesStreamReader:80 - ABox 444:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University33_12.owl
2016-04-14 17:57:07 INFO  JenaMultipleABoxesStreamReader:80 - ABox 445:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University5_4.owl
2016-04-14 17:57:07 INFO  JenaMultipleABoxesStreamReader:80 - ABox 446:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University29_4.owl
2016-04-14 17:57:07 INFO  JenaMultipleABoxesStreamReader:80 - ABox 447:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University45_20.owl
2016-04-14 17:57:07 INFO  JenaMultipleABoxesStreamReader:80 - ABox 448:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University22_12.owl
2016-04-14 17:57:07 INFO  JenaMultipleABoxesStreamReader:80 - ABox 449:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University8_5.owl
2016-04-14 17:57:07 INFO  JenaMultipleABoxesStreamReader:80 - ABox 450:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University3_11.owl
2016-04-14 17:57:07 INFO  JenaMultipleABoxesStreamReader:80 - ABox 451:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University42_3.owl
2016-04-14 17:57:07 INFO  JenaMultipleABoxesStreamReader:80 - ABox 452:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University11_12.owl
2016-04-14 17:57:07 INFO  JenaMultipleABoxesStreamReader:80 - ABox 453:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University10_6.owl
2016-04-14 17:57:07 INFO  JenaMultipleABoxesStreamReader:80 - ABox 454:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University4_21.owl
2016-04-14 17:57:07 INFO  JenaMultipleABoxesStreamReader:80 - ABox 455:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University12_22.owl
2016-04-14 17:57:07 INFO  JenaMultipleABoxesStreamReader:80 - ABox 456:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University20_1.owl
2016-04-14 17:57:07 INFO  JenaMultipleABoxesStreamReader:80 - ABox 457:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University42_11.owl
2016-04-14 17:57:07 INFO  JenaMultipleABoxesStreamReader:80 - ABox 458:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University29_17.owl
2016-04-14 17:57:07 INFO  JenaMultipleABoxesStreamReader:80 - ABox 459:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University30_16.owl
2016-04-14 17:57:08 INFO  JenaMultipleABoxesStreamReader:80 - ABox 460:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University45_4.owl
2016-04-14 17:57:08 INFO  JenaMultipleABoxesStreamReader:80 - ABox 461:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University18_17.owl
2016-04-14 17:57:08 INFO  JenaMultipleABoxesStreamReader:80 - ABox 462:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University41_16.owl
2016-04-14 17:57:08 INFO  JenaMultipleABoxesStreamReader:80 - ABox 463:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University0_1.owl
2016-04-14 17:57:08 INFO  JenaMultipleABoxesStreamReader:80 - ABox 464:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University24_1.owl
2016-04-14 17:57:08 INFO  JenaMultipleABoxesStreamReader:80 - ABox 465:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University49_6.owl
2016-04-14 17:57:08 INFO  JenaMultipleABoxesStreamReader:80 - ABox 466:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University18_9.owl
2016-04-14 17:57:08 INFO  JenaMultipleABoxesStreamReader:80 - ABox 467:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University3_3.owl
2016-04-14 17:57:08 INFO  JenaMultipleABoxesStreamReader:80 - ABox 468:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University6_3.owl
2016-04-14 17:57:08 INFO  JenaMultipleABoxesStreamReader:80 - ABox 469:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University43_4.owl
2016-04-14 17:57:08 INFO  JenaMultipleABoxesStreamReader:80 - ABox 470:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University48_19.owl
2016-04-14 17:57:08 INFO  JenaMultipleABoxesStreamReader:80 - ABox 471:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University12_7.owl
2016-04-14 17:57:08 INFO  JenaMultipleABoxesStreamReader:80 - ABox 472:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University31_24.owl
2016-04-14 17:57:08 INFO  JenaMultipleABoxesStreamReader:80 - ABox 473:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University21_1.owl
2016-04-14 17:57:08 INFO  JenaMultipleABoxesStreamReader:80 - ABox 474:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University42_5.owl
2016-04-14 17:57:08 INFO  JenaMultipleABoxesStreamReader:80 - ABox 475:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University47_10.owl
2016-04-14 17:57:09 INFO  JenaMultipleABoxesStreamReader:80 - ABox 476:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University6_23.owl
2016-04-14 17:57:09 INFO  JenaMultipleABoxesStreamReader:80 - ABox 477:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University11_8.owl
2016-04-14 17:57:09 INFO  JenaMultipleABoxesStreamReader:80 - ABox 478:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University19_23.owl
2016-04-14 17:57:09 INFO  JenaMultipleABoxesStreamReader:80 - ABox 479:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University48_7.owl
2016-04-14 17:57:09 INFO  JenaMultipleABoxesStreamReader:80 - ABox 480:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University42_10.owl
2016-04-14 17:57:09 INFO  JenaMultipleABoxesStreamReader:80 - ABox 481:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University33_14.owl
2016-04-14 17:57:09 INFO  JenaMultipleABoxesStreamReader:80 - ABox 482:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University18_15.owl
2016-04-14 17:57:09 INFO  JenaMultipleABoxesStreamReader:80 - ABox 483:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University4_2.owl
2016-04-14 17:57:09 INFO  JenaMultipleABoxesStreamReader:80 - ABox 484:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University8_11.owl
2016-04-14 17:57:09 INFO  JenaMultipleABoxesStreamReader:80 - ABox 485:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University47_5.owl
2016-04-14 17:57:09 INFO  JenaMultipleABoxesStreamReader:80 - ABox 486:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University14_8.owl
2016-04-14 17:57:09 INFO  JenaMultipleABoxesStreamReader:80 - ABox 487:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University40_4.owl
2016-04-14 17:57:09 INFO  JenaMultipleABoxesStreamReader:80 - ABox 488:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University28_2.owl
2016-04-14 17:57:09 INFO  JenaMultipleABoxesStreamReader:80 - ABox 489:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University46_17.owl
2016-04-14 17:57:10 INFO  JenaMultipleABoxesStreamReader:80 - ABox 490:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University49_12.owl
2016-04-14 17:57:10 INFO  JenaMultipleABoxesStreamReader:80 - ABox 491:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University46_6.owl
2016-04-14 17:57:10 INFO  JenaMultipleABoxesStreamReader:80 - ABox 492:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University41_3.owl
2016-04-14 17:57:10 INFO  JenaMultipleABoxesStreamReader:80 - ABox 493:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University24_16.owl
2016-04-14 17:57:10 INFO  JenaMultipleABoxesStreamReader:80 - ABox 494:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University17_21.owl
2016-04-14 17:57:10 INFO  JenaMultipleABoxesStreamReader:80 - ABox 495:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University27_13.owl
2016-04-14 17:57:10 INFO  JenaMultipleABoxesStreamReader:80 - ABox 496:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University27_3.owl
2016-04-14 17:57:10 INFO  JenaMultipleABoxesStreamReader:80 - ABox 497:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University35_16.owl
2016-04-14 17:57:10 INFO  JenaMultipleABoxesStreamReader:80 - ABox 498:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University22_0.owl
2016-04-14 17:57:10 INFO  JenaMultipleABoxesStreamReader:80 - ABox 499:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University16_13.owl
2016-04-14 17:57:10 INFO  JenaMultipleABoxesStreamReader:80 - ABox 500:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University13_17.owl
